Ident,Grade,Salary,Job Fxn Group,F1,F2,F3,F4,F5,F6,F7,F8,F9,Level Descr,L1,L2,L3,L4,L5,L6,L7,L8,Gender,Reten,Ethnic Group,Minority,P2,P1,Yrs of Service,Service Cat,S1,S2,S3,S4,EE Age,Age Cat,Yrs in Job,LevDescN,ServCatN,PerfN
551965,009,65430,Mfg,0,0,0,0,0,0,0,0,0,Supervisor,0,1,0,0,0,0,0,0,0,0,HISPA,1,1,0,33.3,10+,0,0,0,1,53,1,4.5,3,5,2
552030,008,47400,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,21.3,10+,0,0,0,1,61,1,9.5,1,5,1
552061,007,56350,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,1,0,29.9,10+,0,0,0,1,59,1,5.916666667,1,5,2
552091,013,93391,SuppChain,0,0,0,1,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,1,0,WHITE,0,0,0,31.8,10+,0,0,0,1,53,1,4.25,7,5,1
552139,011,87948,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,1,0,35.2,10+,0,0,0,1,59,1,4.5,5,5,2
552166,010,74992,Fin & Acct,0,0,0,0,1,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,31.1,10+,0,0,0,1,57,1,4.5,2,5,1
552216,008,54984,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,24.5,10+,0,0,0,1,60,1,4.5,1,5,2
552267,007,46575,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,ASIAN,1,0,0,17.4,10+,0,0,0,1,58,1,1.583333333,1,5,1
552309,009,59614,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,22.2,10+,0,0,0,1,64,1,4.5,1,5,1
552428,011,88995,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,1,0,35.7,10+,0,0,0,1,61,1,4.5,5,5,2
552429,012,120576,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,1,WHITE,0,1,0,35.7,10+,0,0,0,1,58,1,4.083333333,6,5,2
552437,008,68256,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,24.2,10+,0,0,0,1,53,1,18.66666667,1,5,1
552447,009,68950,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,23.8,10+,0,0,0,1,49,1,4.5,1,5,1
552454,008,57762,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,BLACK,1,0,0,41.5,10+,0,0,0,1,60,1,2.25,1,5,1
552529,008,57512,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,30.3,10+,0,0,0,1,60,1,0.833333333,1,5,2
552559,015,190000,Sales Sup,0,1,0,0,0,0,0,0,0,Vice President,0,0,0,0,0,0,0,1,0,1,ASIAN,1,1,0,20.9,10+,0,0,0,1,45,1,0.5,9,5,2
552576,008,74506,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,1,WHITE,0,0,1,25.3,10+,0,0,0,1,54,1,25.25,1,5,3
552868,007,48300,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,BLACK,1,0,0,33.0,10+,0,0,0,1,56,1,18.41666667,1,5,1
552936,013,127073,IT,0,0,0,0,0,1,0,0,0,Director,0,0,0,0,0,1,0,0,1,1,WHITE,0,1,0,24.7,10+,0,0,0,1,45,1,3.75,7,5,2
552944,010,72376,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,24.3,10+,0,0,0,1,61,1,4.5,2,5,1
552948,012,116200,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,0,WHITE,0,0,0,25.3,10+,0,0,0,1,60,1,2.75,6,5,1
552952,012,110528,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,1,WHITE,0,0,1,31.5,10+,0,0,0,1,48,1,0.25,6,5,3
552971,007,64792,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,24.3,10+,0,0,0,1,51,1,24.25,1,5,1
553003,009,79243,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,1,0,21.9,10+,0,0,0,1,62,1,3.25,1,5,2
553012,009,61795,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,22.7,10+,0,0,0,1,46,1,1.75,1,5,1
553059,007,48547,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,BLACK,1,0,0,38.8,10+,0,0,0,1,58,1,0.583333333,1,5,1
553070,009,74881,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,33.5,10+,0,0,0,1,61,1,10.25,1,5,1
553091,008,72048,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,1,0,27.7,10+,0,0,0,1,62,1,10.08333333,1,5,2
553114,007,64975,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,ASIAN,1,1,0,21.3,10+,0,0,0,1,43,1,0.5,1,5,2
553142,007,51750,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,HISPA,1,1,0,20.4,10+,0,0,0,1,48,1,2.75,1,5,2
553167,007,66206,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,BLACK,1,0,0,29.8,10+,0,0,0,1,64,1,30.25,1,5,1
553173,012,91688,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,0,ASIAN,1,1,0,23.3,10+,0,0,0,1,55,1,4.5,6,5,2
553174,010,88944,IT,0,0,0,0,0,1,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,ASIAN,1,0,0,20.3,10+,0,0,0,1,52,1,8.833333333,2,5,1
553243,011,112029,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,WHITE,0,1,0,32.4,10+,0,0,0,1,53,1,4.5,5,5,2
553270,011,95277,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,1,WHITE,0,1,0,31.9,10+,0,0,0,1,61,1,4.5,5,5,2
553303,007,63250,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,BLACK,1,0,0,27.2,10+,0,0,0,1,60,1,2.75,1,5,1
553393,009,77600,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,37.6,10+,0,0,0,1,60,1,4.5,1,5,1
553553,008,63066,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,1,0,30.5,10+,0,0,0,1,56,1,4.5,1,5,2
553603,011,96000,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,WHITE,0,1,0,21.4,10+,0,0,0,1,59,1,4.5,5,5,2
553625,007,70725,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,HISPA,1,0,1,31.8,10+,0,0,0,1,51,1,5.583333333,1,5,3
553667,012,108016,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,HISPA,1,1,0,20.3,10+,0,0,0,1,47,1,3.083333333,6,5,2
553735,013,116356,Fin & Acct,0,0,0,0,1,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,1,0,22.9,10+,0,0,0,1,50,1,1.25,7,5,2
553745,009,61550,Mfg,0,0,0,0,0,0,0,0,0,Supervisor,0,1,0,0,0,0,0,0,1,0,WHITE,0,0,0,16.3,10+,0,0,0,1,46,1,2.916666667,3,5,1
553842,007,67275,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,1,0,29.2,10+,0,0,0,1,61,1,2,1,5,2
553851,007,68425,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,1,0,29.6,10+,0,0,0,1,55,1,5.166666667,1,5,2
553881,009,72700,Mfg,0,0,0,0,0,0,0,0,0,Supervisor,0,1,0,0,0,0,0,0,0,0,ASIAN,1,1,0,24.0,10+,0,0,0,1,61,1,9.833333333,3,5,2
553935,011,88995,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,WHITE,0,0,0,24.9,10+,0,0,0,1,54,1,4.5,5,5,1
553956,008,63832,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,ASIAN,1,1,0,27.0,10+,0,0,0,1,56,1,19.25,1,5,2
553964,010,67144,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,ASIAN,1,0,0,21.4,10+,0,0,0,1,49,1,4.5,2,5,1
553980,009,63249,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,ASIAN,1,0,0,22.6,10+,0,0,0,1,58,1,4.5,1,5,1
554002,012,113040,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,0,WHITE,0,0,0,23.6,10+,0,0,0,1,65,1,4.5,6,5,1
554017,010,73200,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,39.8,10+,0,0,0,1,59,1,4.5,2,5,1
554048,008,48664,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,23.8,10+,0,0,0,1,65,1,2.25,1,5,1
554053,011,108850,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,0,0,21.6,10+,0,0,0,1,56,1,7.666666667,5,5,1
554176,014,176300,Fin & Acct,0,0,0,0,1,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,1,0,20.3,10+,0,0,0,1,47,1,3.583333333,8,5,2
554183,007,59225,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,22.3,10+,0,0,0,1,59,1,2.75,1,5,2
554211,010,86150,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,41.8,10+,0,0,0,1,59,1,4.5,2,5,2
554213,013,131666,Mfg,0,0,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,1,0,HISPA,1,0,0,2.8,0 up to 3,0,0,0,0,44,1,2.833333333,7,1,1
554219,007,60375,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,31.8,10+,0,0,0,1,58,1,2.583333333,1,5,1
554428,009,57433,Mfg,0,0,0,0,0,0,0,0,0,Supervisor,0,1,0,0,0,0,0,0,0,0,ASIAN,1,0,0,34.3,10+,0,0,0,1,62,1,4.5,3,5,1
554535,009,59300,SuppChain,0,0,0,1,0,0,0,0,0,Supervisor,0,1,0,0,0,0,0,0,1,1,WHITE,0,1,0,25.5,10+,0,0,0,1,50,1,0.916666667,3,5,2
554550,007,60375,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,37.6,10+,0,0,0,1,59,1,4.5,1,5,1
554572,011,91089,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,HISPA,1,1,0,36.9,10+,0,0,0,1,59,1,4.5,5,5,2
554584,007,54625,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,BLACK,1,1,0,25.0,10+,0,0,0,1,60,1,2.75,1,5,2
554616,007,64400,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,ASIAN,1,0,1,29.5,10+,0,0,0,1,53,1,22.08333333,1,5,3
554624,010,55100,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,BLACK,1,1,0,40.8,10+,0,0,0,1,63,1,0.25,2,5,2
554628,010,78150,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,25.9,10+,0,0,0,1,58,1,4.5,2,5,1
554661,008,73611,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,1,32.6,10+,0,0,0,1,55,1,17.25,1,5,3
554662,009,55979,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,28.0,10+,0,0,0,1,55,1,2.5,1,5,1
554682,009,61795,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,24.3,10+,0,0,0,1,53,1,2.25,1,5,1
554744,008,54352,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,24.9,10+,0,0,0,1,60,1,9.5,1,5,1
554772,008,47400,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,25.3,10+,0,0,0,1,49,1,0.166666667,1,5,1
554808,013,133197,Mfg,0,0,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,1,0,27.2,10+,0,0,0,1,54,1,13.75,7,5,2
554848,007,67850,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,1,0,5.0,5 up to 8,0,1,0,0,55,1,5,1,3,2
554874,010,70500,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,23.3,10+,0,0,0,1,46,1,4.5,2,5,1
554875,011,93650,IT,0,0,0,0,0,1,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,WHITE,0,1,0,24.7,10+,0,0,0,1,46,1,2.666666667,5,5,2
554876,007,64400,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,HISPA,1,1,0,20.9,10+,0,0,0,1,52,1,3.083333333,1,5,2
554898,009,76100,Mfg,0,0,0,0,0,0,0,0,0,Supervisor,0,1,0,0,0,0,0,0,1,0,WHITE,0,1,0,23.1,10+,0,0,0,1,42,1,4.5,3,5,2
554941,007,61922,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,25.5,10+,0,0,0,1,57,1,9.583333333,1,5,1
554971,011,81666,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,WHITE,0,0,0,27.8,10+,0,0,0,1,47,1,2.916666667,5,5,1
554979,009,80750,SuppChain,0,0,0,1,0,0,0,0,0,Supervisor,0,1,0,0,0,0,0,0,0,0,WHITE,0,1,0,20.3,10+,0,0,0,1,54,1,5.25,3,5,2
554998,008,48664,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,BLACK,1,0,0,33.3,10+,0,0,0,1,59,1,9.5,1,5,1
555022,007,57500,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,HISPA,1,1,0,22.9,10+,0,0,0,1,54,1,2.75,1,5,2
555058,009,66884,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,28.1,10+,0,0,0,1,55,1,4.5,1,5,1
555076,014,164300,Mfg,0,0,0,0,0,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,0,WHITE,0,0,1,25.7,10+,0,0,0,1,49,1,4.166666667,8,5,3
555108,007,48300,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,18.2,10+,0,0,0,1,43,1,3.25,1,5,1
555162,010,65400,SuppChain,0,0,0,1,0,0,0,0,0,Assistant Manager,0,0,1,0,0,0,0,0,1,0,WHITE,0,0,0,27.8,10+,0,0,0,1,61,1,3.75,4,5,1
555224,008,72680,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,BLACK,1,1,0,21.5,10+,0,0,0,1,62,1,10.25,1,5,2
555230,010,69760,R&I,0,0,0,0,0,0,1,0,0,Professional,1,0,0,0,0,0,0,0,0,0,BLACK,1,0,0,34.1,10+,0,0,0,1,60,1,2.25,2,5,1
555235,007,66700,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,1,0,32.4,10+,0,0,0,1,55,1,5,1,5,2
555337,012,114296,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,0,WHITE,0,1,0,22.3,10+,0,0,0,1,65,1,4.5,6,5,2
555410,008,51192,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,ASIAN,1,0,0,25.1,10+,0,0,0,1,56,1,9.5,1,5,1
555435,010,80224,SuppChain,0,0,0,1,0,0,0,0,0,Assistant Manager,0,0,1,0,0,0,0,0,1,0,WHITE,0,0,0,35.3,10+,0,0,0,1,60,1,9.25,4,5,1
555439,012,99224,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,WHITE,0,1,0,22.7,10+,0,0,0,1,55,1,4.25,6,5,2
555465,010,78450,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,37.2,10+,0,0,0,1,64,1,4.5,2,5,1
555476,013,110800,SuppChain,0,0,0,1,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,1,0,21.0,10+,0,0,0,1,57,1,7.25,7,5,2
555510,014,178200,Mfg,0,0,0,0,0,0,0,0,0,Assistant Vice President,0,0,0,0,0,0,1,0,1,1,ASIAN,1,1,0,20.3,10+,0,0,0,1,43,1,3.25,8,5,2
555523,007,52894,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,1,38.8,10+,0,0,0,1,58,1,0.583333333,1,5,3
555573,008,67558,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,39.7,10+,0,0,0,1,58,1,2.25,1,5,1
555613,011,89450,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,WHITE,0,0,0,26.3,10+,0,0,0,1,54,1,4.5,5,5,1
555624,007,59800,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,35.0,10+,0,0,0,1,55,1,2.75,1,5,2
555674,008,54309,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,1,27.3,10+,0,0,0,1,50,1,4.083333333,1,5,3
555683,012,87920,SuppChain,0,0,0,1,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,0,WHITE,0,0,0,35.8,10+,0,0,0,1,55,1,9.833333333,6,5,1
555788,007,65603,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,1,0,26.5,10+,0,0,0,1,56,1,5.916666667,1,5,2
555850,008,63200,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,1,0,18.8,10+,0,0,0,1,49,1,4.5,1,5,2
555865,007,51147,Gen Admin,1,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,26.5,10+,0,0,0,1,51,1,1.083333333,1,5,2
555985,011,70149,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,WHITE,0,1,0,19.7,10+,0,0,0,1,39,0,3.25,5,5,2
555993,012,101736,IT,0,0,0,0,0,1,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,0,ASIAN,1,1,0,22.5,10+,0,0,0,1,45,1,2.75,6,5,2
556090,009,82151,Mfg,0,0,0,0,0,0,0,0,0,Supervisor,0,1,0,0,0,0,0,0,1,0,WHITE,0,0,0,28.4,10+,0,0,0,1,61,1,1.5,3,5,1
556108,007,66700,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,21.0,10+,0,0,0,1,55,1,5.25,1,5,1
556111,008,68256,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,ASIAN,1,0,0,21.4,10+,0,0,0,1,46,1,2.25,1,5,1
556134,013,124011,IT,0,0,0,0,0,1,0,0,0,Director,0,0,0,0,0,1,0,0,1,1,HISPA,1,1,0,24.0,10+,0,0,0,1,43,1,5.25,7,5,2
556158,008,68256,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,1,WHITE,0,1,0,39.5,10+,0,0,0,1,61,1,9.333333333,1,5,2
556177,007,44850,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,30.7,10+,0,0,0,1,56,1,4.5,1,5,2
556187,013,125542,Mfg,0,0,0,0,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,1,WHITE,0,1,0,32.3,10+,0,0,0,1,63,1,8.25,7,5,2
556231,012,99224,R&I,0,0,0,0,0,0,1,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,1,WHITE,0,0,0,22.8,10+,0,0,0,1,45,1,5.25,6,5,1
556250,012,109272,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,1,WHITE,0,1,0,25.1,10+,0,0,0,1,45,1,4.5,6,5,2
556289,010,81096,R&I,0,0,0,0,0,0,1,0,0,Professional,1,0,0,0,0,0,0,0,1,0,BLACK,1,0,0,22.1,10+,0,0,0,1,59,1,3.25,2,5,1
556335,009,58160,Gen Admin,1,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,37.3,10+,0,0,0,1,64,1,9.25,1,5,2
556348,012,111200,Mfg,0,0,0,0,0,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,1,1,WHITE,0,1,0,20.7,10+,0,0,0,1,43,1,4.5,6,5,2
556431,010,63656,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,20.0,10+,0,0,0,1,42,1,2.166666667,2,5,2
556490,007,49587,Mfg,0,0,0,0,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,1,0,WHITE,0,0,0,39.3,10+,0,0,0,1,59,1,0.583333333,1,5,1
556525,011,98418,Mfg,0,0,0,0,0,0,0,0,0,Manager,0,0,0,1,0,0,0,0,1,0,WHITE,0,1,0,20.7,10+,0,0,0,1,51,1,4.5,5,5,2
556549,010,74120,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,1,WHITE,0,1,0,28.8,10+,0,0,0,1,56,1,0.25,2,5,2
556578,007,55200,SuppChain,0,0,0,1,0,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,1,0,20.3,10+,0,0,0,1,56,1,1,1,5,2
556587,010,68888,Mfg,0,0,0,0,0,0,0,0,0,Professional,1,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,22.3,10+,0,0,0,1,44,1,0.333333333,2,5,1
556596,015,211600,Sales Sup,0,1,0,0,0,0,0,0,0,Vice President,0,0,0,0,0,0,0,1,0,1,WHITE,0,1,0,21.8,10+,0,0,0,1,45,1,0.25,9,5,2
556637,010,72376,Mktg,0,0,0,0,0,0,0,1,0,Professional,1,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,20.6,10+,0,0,0,1,58,1,2,2,5,1
556650,013,108701,SuppChain,0,0,0,1,0,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,0,0,33.8,10+,0,0,0,1,54,1,1.25,7,5,1
556712,015,161600,Mktg,0,0,0,0,0,0,0,1,0,Vice President,0,0,0,0,0,0,0,1,1,0,HISPA,1,1,0,23.3,10+,0,0,0,1,46,1,2.75,9,5,2
556715,013,104108,Fin & Acct,0,0,0,0,1,0,0,0,0,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,0,0,21.8,10+,0,0,0,1,48,1,8.25,7,5,1
556761,014,163000,Mktg,0,0,0,0,0,0,0,1,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,0,0,20.3,10+,0,0,0,1,48,1,5.25,8,5,1
556790,007,44850,Fin & Acct,0,0,0,0,1,0,0,0,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,WHITE,0,0,0,21.4,10+,0,0,0,1,59,1,13.25,1,5,1
556800,008,61304,Mktg,0,0,0,0,0,0,0,1,0,Non Managerial,0,0,0,0,0,0,0,0,0,0,ASIAN,1,0,0,32.2,10+,0,0,0,1,66,1,11.5,1,5,1
556803,011,90042,Fin & Acct,0,0,0,0,1,0,0,0,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,0,0,23.1,10+,0,0,0,1,55,1,17.25,5,5,1
556810,011,73290,Mktg,0,0,0,0,0,0,0,1,0,Manager,0,0,0,1,0,0,0,0,0,0,WHITE,0,0,0,8.3,8 up to 10,0,0,1,0,60,1,8.25,5,4,1
556825,012,92944,Mktg,0,0,0,0,0,0,0,1,0,Senior Manager,0,0,0,0,1,0,0,0,0,0,WHITE,0,1,0,25.8,10+,0,0,0,1,51,1,3.666666667,6,5,2
556827,013,111763,Mktg,0,0,0,0,0,0,0,1,0,Director,0,0,0,0,0,1,0,0,0,0,WHITE,0,0,0,20.9,10+,0,0,0,1,55,1,15.25,7,5,1
556843,014,141000,Mktg,0,0,0,0,0,0,0,1,0,Assistant Vice President,0,0,0,0,0,0,1,0,0,1,WHITE,0,0,0,20.8,10+,0,0,0,1,52,1,0.75,8,5,1
556900,015,238000,Mktg,0,0,0,0,0,0,0,1,0,Vice President,0,0,0,0,0,0,0,1,0,0,WHITE,0,0,0,29.1,10+,0,0,0,1,63,1,17.25,9,5,1
556972,012,118064,Fin & Acct,0,0,0,0,1,0,0,0,0,Senior Manager,0,0,0,0,1,0,0,0,0,0,WHITE,0,1,0,7.5,5 up to 8,0,1,0,0,50,1,7.5,6,3,2
